ANCIENNETE,REVENU_MENSUEL,NB_AFFAIRE,nbr_aff_payante,nbr_aff_gratuite,NB_RPA,NB_AFFAIRE_PP,NB_AFFAIRE_AUTO,NB_AFFAIRE_EDM,NB_aff_digital,NB_CPL,TYPE_CLIENT,CSP_MKT,PHASE_RELATION
217,6919.568581167376,3,0,1,1,1,4,0,0,3,ACTIF,OUVRIER,RISQUE
33,5941.617015776183,6,0,1,4,0,3,2,1,1,ACTIF,OUVRIER,NOUVEAU
102,3479.55519577629,10,1,4,4,4,0,2,0,0,INACTIF,OUVRIER,NOUVEAU
169,4497.507723533043,2,0,1,0,6,0,2,1,3,INACTIF,CADRE,FIDELISE
136,8353.185960648932,6,8,2,3,3,0,3,0,3,INACTIF,ETUDIANT,RISQUE
11,6157.865787848196,5,1,2,4,1,3,0,0,2,INACTIF,CADRE,RISQUE
214,7180.638255169697,3,2,3,3,2,0,3,1,0,INACTIF,OUVRIER,RISQUE
179,6000.590620366085,4,8,4,4,2,0,3,1,1,ACTIF,OUVRIER,FIDELISE
88,7118.232136483841,5,4,1,4,3,1,4,0,2,ACTIF,CADRE,RISQUE
41,4707.707820125357,5,7,4,2,2,0,4,2,3,ACTIF,OUVRIER,NOUVEAU
145,3964.9767064651287,9,6,1,3,0,1,3,0,3,INACTIF,OUVRIER,RISQUE
76,7027.3954316960935,6,5,3,2,6,2,1,0,1,ACTIF,CADRE,NOUVEAU
121,7754.748020891112,4,1,2,0,1,3,1,2,3,ACTIF,ETUDIANT,NOUVEAU
46,3671.4373784067166,3,3,2,2,0,1,1,0,3,INACTIF,OUVRIER,NOUVEAU
160,4348.110377152544,4,8,0,2,0,3,3,1,0,ACTIF,OUVRIER,FIDELISE
207,5173.547143538187,2,6,4,0,4,3,0,1,2,INACTIF,ETUDIANT,FIDELISE
80,8739.649209965297,5,2,1,3,1,4,1,2,1,INACTIF,CADRE,FIDELISE
54,6626.270910336519,4,5,0,1,3,1,4,0,0,INACTIF,CADRE,FIDELISE
86,2851.8263402682264,2,7,4,4,2,0,2,1,0,ACTIF,OUVRIER,NOUVEAU
92,5314.034416820998,5,7,1,3,6,4,2,0,2,INACTIF,OUVRIER,NOUVEAU
148,5008.2424884991315,11,7,3,0,4,1,3,2,0,ACTIF,CADRE,RISQUE
161,3153.4608879921398,4,7,4,2,0,1,2,1,3,INACTIF,OUVRIER,FIDELISE
202,5290.416166210544,6,9,1,1,2,2,3,2,1,ACTIF,CADRE,RISQUE
168,4919.925120787255,2,5,2,2,1,0,2,0,0,INACTIF,CADRE,FIDELISE
160,4776.7349527656825,4,9,4,4,0,2,0,0,1,ACTIF,CADRE,FIDELISE
97,4685.237265236378,9,2,1,0,0,3,0,0,1,INACTIF,OUVRIER,RISQUE
2,8442.787096697608,2,8,2,1,1,0,0,2,1,ACTIF,CADRE,FIDELISE
225,4772.59376779897,5,2,2,3,3,2,0,1,3,ACTIF,ETUDIANT,RISQUE
33,5599.342112600529,4,3,0,3,4,2,1,2,1,ACTIF,ETUDIANT,NOUVEAU
233,5382.470575446541,5,9,1,0,7,0,4,1,2,INACTIF,CADRE,NOUVEAU
205,4489.966299265328,3,0,0,0,1,1,0,0,1,INACTIF,ETUDIANT,RISQUE
158,5659.009464735395,4,1,0,2,2,3,1,0,3,ACTIF,CADRE,RISQUE
161,5630.701192195526,5,5,3,1,2,4,3,2,3,ACTIF,OUVRIER,NOUVEAU
77,5659.513053798432,7,0,0,4,7,4,2,1,2,ACTIF,OUVRIER,NOUVEAU
116,3781.5337158071575,6,8,0,0,0,4,2,0,2,INACTIF,OUVRIER,FIDELISE
154,5087.7509854947175,5,7,3,1,6,3,1,0,3,ACTIF,CADRE,FIDELISE
150,7020.643750699715,7,1,3,0,5,0,2,2,3,INACTIF,CADRE,NOUVEAU
103,5140.3667372399195,5,1,4,0,4,0,0,2,2,ACTIF,ETUDIANT,FIDELISE
194,5823.563825202516,9,7,0,3,3,0,2,1,3,INACTIF,ETUDIANT,RISQUE
166,5834.07400145271,5,7,2,1,3,4,0,0,0,ACTIF,OUVRIER,RISQUE
103,6334.790261467834,5,0,3,3,7,1,0,1,1,INACTIF,CADRE,NOUVEAU
90,6617.301830027622,8,4,1,3,7,2,2,1,3,INACTIF,ETUDIANT,RISQUE
174,5151.698780501559,4,1,4,1,5,4,1,1,3,ACTIF,OUVRIER,FIDELISE
122,3677.329393815807,2,0,4,3,2,3,3,2,3,ACTIF,CADRE,FIDELISE
143,3062.5693426502485,5,2,0,2,3,0,1,1,0,ACTIF,ETUDIANT,NOUVEAU
226,7535.3728254727175,3,2,2,4,6,2,4,1,1,ACTIF,ETUDIANT,FIDELISE
106,7040.500895942133,2,9,3,4,2,0,4,1,2,ACTIF,ETUDIANT,NOUVEAU
119,6798.729368675053,5,8,1,2,7,0,0,2,0,INACTIF,ETUDIANT,FIDELISE
172,7122.407055725347,8,9,0,0,4,0,0,2,0,INACTIF,OUVRIER,FIDELISE
49,5176.888032748223,3,0,2,3,7,1,1,0,2,INACTIF,OUVRIER,FIDELISE
104,4250.247164468899,4,1,0,4,5,2,1,2,2,ACTIF,ETUDIANT,NOUVEAU
203,3539.1851804039243,11,8,0,1,0,4,0,2,3,INACTIF,CADRE,NOUVEAU
61,3321.300006829001,4,4,4,0,7,1,3,1,2,ACTIF,CADRE,FIDELISE
195,7924.317377100662,7,8,1,4,6,3,3,0,0,INACTIF,CADRE,FIDELISE
123,4513.710288491702,1,5,1,3,2,3,4,2,3,INACTIF,OUVRIER,FIDELISE
134,7609.718138421774,3,9,1,4,4,4,3,0,2,ACTIF,CADRE,RISQUE
9,5126.228339238698,2,9,1,3,5,2,2,1,0,ACTIF,CADRE,RISQUE
6,4147.517583515152,6,2,3,0,2,4,0,2,1,ACTIF,CADRE,FIDELISE
73,3311.2704048997134,3,7,3,2,1,1,1,1,2,INACTIF,CADRE,RISQUE
103,4323.691286024499,5,8,1,3,2,2,0,1,0,INACTIF,OUVRIER,FIDELISE
223,8336.47756581258,8,1,2,3,4,3,2,0,3,INACTIF,CADRE,RISQUE
160,3331.579840440375,8,8,3,0,3,2,3,2,2,ACTIF,ETUDIANT,RISQUE
41,9733.4936429593,2,3,3,0,2,2,0,0,2,INACTIF,OUVRIER,FIDELISE
114,3818.7851450607122,6,7,2,1,0,2,2,1,3,INACTIF,CADRE,NOUVEAU
204,6999.899941302491,7,4,1,0,4,4,3,2,3,INACTIF,ETUDIANT,RISQUE
8,5209.497411490023,3,5,0,4,7,0,4,1,0,ACTIF,OUVRIER,NOUVEAU
72,4858.880834947629,4,3,3,3,3,1,4,0,3,INACTIF,ETUDIANT,RISQUE
178,2957.158445749728,8,4,0,2,4,2,4,0,0,INACTIF,CADRE,NOUVEAU
92,5303.214034497524,6,0,0,0,2,2,2,1,0,INACTIF,CADRE,NOUVEAU
62,3183.4280072679912,5,2,2,3,1,4,2,0,3,INACTIF,CADRE,FIDELISE
84,2136.8458004651193,2,3,1,2,1,1,1,0,2,ACTIF,ETUDIANT,NOUVEAU
62,5739.197356434898,6,0,0,1,7,1,1,1,3,INACTIF,OUVRIER,RISQUE
111,4229.153786328489,5,2,1,4,6,3,4,2,3,ACTIF,ETUDIANT,FIDELISE
127,8868.697032249962,8,3,4,1,0,1,0,2,1,INACTIF,ETUDIANT,FIDELISE
7,7500.043430185645,3,8,1,0,5,1,3,2,1,ACTIF,ETUDIANT,FIDELISE
203,8894.86436267354,5,2,2,4,5,2,1,1,3,INACTIF,CADRE,NOUVEAU
84,4138.2341909842025,4,2,2,1,6,0,3,1,2,ACTIF,ETUDIANT,NOUVEAU
208,5772.275480262575,7,3,4,3,0,2,0,0,2,INACTIF,ETUDIANT,RISQUE
132,1000.0,9,8,2,0,3,4,4,2,0,INACTIF,ETUDIANT,RISQUE
134,4936.395238626552,6,8,1,1,1,1,3,0,3,INACTIF,OUVRIER,RISQUE
58,5696.996696049362,13,0,1,4,2,0,4,1,3,INACTIF,ETUDIANT,RISQUE
22,5808.096155403544,3,7,1,4,7,2,3,2,1,ACTIF,ETUDIANT,RISQUE
154,5415.263178916654,7,9,2,2,6,3,0,1,1,ACTIF,CADRE,FIDELISE
127,5633.185143503336,5,0,1,4,4,4,1,0,1,ACTIF,ETUDIANT,NOUVEAU
3,1000.0,6,1,3,4,6,4,2,0,0,INACTIF,ETUDIANT,FIDELISE
127,6012.443672163956,11,9,4,0,7,4,4,1,3,ACTIF,CADRE,NOUVEAU
41,6466.879783860078,7,4,3,4,4,2,1,1,1,INACTIF,ETUDIANT,FIDELISE
188,8176.050805257702,4,5,1,2,1,0,3,2,3,ACTIF,ETUDIANT,NOUVEAU
106,6237.476118553861,8,1,2,4,7,0,1,1,0,INACTIF,OUVRIER,RISQUE
14,5238.525866573524,6,9,4,2,6,1,2,0,2,INACTIF,OUVRIER,FIDELISE
203,7709.883844461943,4,4,3,3,1,0,4,0,0,INACTIF,ETUDIANT,RISQUE
210,1000.0,4,2,1,2,4,3,4,1,3,INACTIF,OUVRIER,FIDELISE
12,4470.102938745713,7,6,2,0,3,4,1,1,3,INACTIF,ETUDIANT,FIDELISE
87,3968.380039882577,8,0,1,1,4,2,0,2,3,ACTIF,OUVRIER,FIDELISE
12,5430.956400337378,3,4,3,1,0,4,3,0,2,INACTIF,ETUDIANT,RISQUE
141,1102.6143755416706,8,2,3,3,6,4,1,0,3,ACTIF,OUVRIER,RISQUE
25,8139.271324487438,6,1,4,0,2,3,0,0,1,ACTIF,ETUDIANT,FIDELISE
45,5000.380200631508,8,2,2,3,6,4,4,1,2,INACTIF,CADRE,FIDELISE
122,6137.5933823178675,3,9,0,3,1,4,3,0,2,INACTIF,CADRE,FIDELISE
147,5946.182450119788,3,3,1,4,5,3,4,1,2,ACTIF,ETUDIANT,FIDELISE
55,8024.979789753901,7,1,2,4,6,3,2,2,0,ACTIF,OUVRIER,RISQUE
238,1776.0997302519054,6,1,0,0,1,0,0,1,0,INACTIF,CADRE,NOUVEAU
100,5724.642330939625,6,2,2,1,3,4,2,2,0,ACTIF,OUVRIER,NOUVEAU
173,7792.356521409721,4,1,1,2,0,1,2,2,2,ACTIF,OUVRIER,FIDELISE
136,5304.027106558618,3,5,1,4,6,1,2,1,2,ACTIF,CADRE,FIDELISE
221,3597.461213723396,7,1,4,0,4,1,0,2,3,INACTIF,CADRE,NOUVEAU
119,4292.219768688428,7,0,3,0,0,3,3,1,2,ACTIF,OUVRIER,NOUVEAU
53,4714.1159963871905,7,7,3,1,0,4,4,0,1,INACTIF,ETUDIANT,FIDELISE
183,4057.899940954022,5,9,3,0,3,0,3,1,0,ACTIF,CADRE,FIDELISE
32,5194.377765865282,4,3,4,0,3,4,3,2,3,ACTIF,ETUDIANT,NOUVEAU
51,8516.494806370003,4,1,3,1,5,1,3,2,1,INACTIF,ETUDIANT,RISQUE
44,4305.270468925035,7,3,2,4,4,2,4,0,1,INACTIF,CADRE,FIDELISE
82,4524.652051442002,5,1,3,1,5,1,4,1,1,INACTIF,ETUDIANT,NOUVEAU
198,6419.561168100627,4,4,3,3,4,3,0,0,2,INACTIF,ETUDIANT,RISQUE
146,5150.359272072248,3,6,1,4,2,4,1,2,0,ACTIF,ETUDIANT,NOUVEAU
211,2841.6297333102348,3,5,4,3,0,3,4,1,1,ACTIF,ETUDIANT,FIDELISE
150,5377.623124441957,3,1,4,0,4,0,4,2,3,ACTIF,OUVRIER,NOUVEAU
37,5302.217135206149,6,3,3,3,3,4,1,1,0,ACTIF,ETUDIANT,FIDELISE
96,7451.356690876306,5,7,0,1,2,4,4,0,0,ACTIF,ETUDIANT,RISQUE
56,3555.6952035946774,5,6,1,1,5,4,3,0,2,ACTIF,ETUDIANT,RISQUE
105,7464.638965510887,4,6,3,2,2,2,4,2,1,ACTIF,ETUDIANT,FIDELISE
59,5304.338375800113,8,3,0,0,3,4,0,0,3,INACTIF,OUVRIER,FIDELISE
131,3284.116658170008,7,0,2,1,7,2,4,0,2,ACTIF,OUVRIER,FIDELISE
156,2882.4433758461423,4,6,1,4,4,4,1,2,0,INACTIF,OUVRIER,RISQUE
202,9368.77705581706,3,5,4,1,7,1,3,2,1,ACTIF,CADRE,NOUVEAU
35,5180.167954329119,4,7,0,4,3,0,1,2,0,ACTIF,CADRE,FIDELISE
189,7373.008233460976,7,4,3,0,4,4,4,1,0,ACTIF,OUVRIER,RISQUE
93,2083.761210783741,9,7,0,2,3,3,4,2,2,ACTIF,CADRE,RISQUE
182,10775.389775927802,8,9,4,2,3,1,0,1,3,INACTIF,OUVRIER,NOUVEAU
191,7286.489256734257,3,7,2,3,1,3,3,2,1,ACTIF,ETUDIANT,FIDELISE
207,4989.119571689582,5,8,0,1,4,3,4,1,2,ACTIF,OUVRIER,NOUVEAU
97,4887.66828428898,6,0,3,0,0,2,0,2,3,ACTIF,OUVRIER,FIDELISE
135,6969.196256605992,7,2,0,3,1,0,0,1,2,ACTIF,CADRE,FIDELISE
76,6854.363373450094,6,5,2,0,1,3,1,0,3,ACTIF,OUVRIER,FIDELISE
49,5865.058560794878,5,3,0,0,1,1,3,2,0,ACTIF,ETUDIANT,NOUVEAU
94,5521.757516404461,8,7,2,3,1,0,2,2,1,INACTIF,OUVRIER,RISQUE
213,6622.134168051833,7,9,2,0,0,1,0,1,1,INACTIF,OUVRIER,RISQUE
159,2016.5928938396455,4,0,1,3,1,3,2,0,1,INACTIF,OUVRIER,RISQUE
186,4757.450574771494,6,4,1,1,5,0,1,0,2,INACTIF,OUVRIER,RISQUE
189,2206.272283414308,9,3,3,3,7,4,0,1,2,INACTIF,CADRE,FIDELISE
24,6709.1846894050095,6,0,3,1,0,3,3,2,3,INACTIF,CADRE,NOUVEAU
148,4148.372057933361,5,9,3,2,5,3,2,0,2,INACTIF,CADRE,FIDELISE
37,2356.8438426416446,4,5,2,3,7,2,3,2,0,ACTIF,OUVRIER,FIDELISE
4,3912.4269519620607,3,9,2,2,0,1,2,1,3,INACTIF,ETUDIANT,NOUVEAU
220,5798.71240293157,0,2,1,3,5,4,1,2,2,INACTIF,CADRE,FIDELISE
108,5089.54323488838,6,4,2,0,1,0,0,0,1,INACTIF,ETUDIANT,NOUVEAU
126,3153.6868819344536,3,5,1,2,7,3,0,1,0,INACTIF,CADRE,FIDELISE
20,2090.262796538768,4,3,0,4,2,3,1,0,1,ACTIF,ETUDIANT,RISQUE
188,5647.865574061004,4,9,3,4,0,4,4,2,3,INACTIF,OUVRIER,FIDELISE
152,4338.463786499078,8,9,3,4,7,3,2,2,3,INACTIF,OUVRIER,FIDELISE
50,4983.8385802718985,3,5,4,2,1,1,2,1,2,INACTIF,CADRE,FIDELISE
177,5180.629625023401,4,6,1,1,6,0,4,0,3,INACTIF,ETUDIANT,FIDELISE
179,6360.131374350637,2,1,4,3,6,4,1,0,3,ACTIF,OUVRIER,FIDELISE
96,7193.893003539826,5,6,3,0,3,4,3,0,1,ACTIF,OUVRIER,NOUVEAU
105,5793.018401916886,7,6,4,0,7,2,3,1,3,INACTIF,OUVRIER,RISQUE
164,4859.074900480712,9,1,0,2,3,0,1,2,0,ACTIF,CADRE,RISQUE
117,5549.527076191605,8,2,4,4,4,4,3,2,2,INACTIF,ETUDIANT,NOUVEAU
98,4821.526065480757,10,2,0,0,6,3,1,2,3,ACTIF,CADRE,NOUVEAU
228,2214.893292733758,6,0,3,0,0,0,2,0,0,ACTIF,ETUDIANT,FIDELISE
66,7683.89234257915,14,0,2,1,6,1,2,1,2,ACTIF,CADRE,FIDELISE
79,7306.877724975608,3,9,1,0,0,4,4,0,0,ACTIF,OUVRIER,FIDELISE
162,9476.667987161192,6,5,4,0,7,1,1,1,0,INACTIF,ETUDIANT,NOUVEAU
164,10060.998612955216,8,8,0,3,5,4,3,0,3,ACTIF,CADRE,FIDELISE
6,3147.9597354944794,4,8,3,0,3,3,1,1,1,INACTIF,OUVRIER,NOUVEAU
39,4829.200159242343,6,0,3,3,0,2,0,0,2,INACTIF,OUVRIER,FIDELISE
170,10523.079193740286,8,6,2,4,7,3,4,0,3,ACTIF,ETUDIANT,NOUVEAU
115,5418.89876883553,9,5,3,1,6,1,0,1,3,ACTIF,CADRE,RISQUE
186,5988.421805093504,6,3,3,0,0,0,4,2,2,ACTIF,OUVRIER,NOUVEAU
125,2457.740096610841,9,2,2,1,7,1,4,2,2,INACTIF,ETUDIANT,FIDELISE
12,5800.577263153548,1,8,3,1,3,2,4,1,3,INACTIF,ETUDIANT,NOUVEAU
131,9363.880749518179,6,9,0,1,1,4,0,1,0,ACTIF,OUVRIER,FIDELISE
237,8073.2516202070565,6,4,4,2,5,4,4,2,1,INACTIF,CADRE,FIDELISE
18,4280.030756962913,7,7,4,3,3,1,1,0,1,ACTIF,ETUDIANT,FIDELISE
40,4707.367266863168,4,3,0,1,2,0,1,2,2,ACTIF,OUVRIER,FIDELISE
21,3238.1994150114733,13,3,4,4,6,4,0,1,2,ACTIF,OUVRIER,FIDELISE
143,3797.673719500588,3,5,3,0,6,4,2,0,0,ACTIF,OUVRIER,RISQUE
225,1679.5761424270604,5,5,4,1,3,2,2,1,0,INACTIF,CADRE,RISQUE
99,5330.3606506805145,4,2,4,1,5,2,0,2,3,ACTIF,CADRE,FIDELISE
26,8520.221359860821,4,1,3,0,3,0,4,0,0,INACTIF,ETUDIANT,NOUVEAU
8,6210.863848187499,8,8,4,4,5,4,4,2,1,INACTIF,ETUDIANT,NOUVEAU
100,8232.477979931464,3,1,3,1,6,3,4,2,0,INACTIF,OUVRIER,RISQUE
222,7646.498801851996,2,8,2,1,1,1,0,2,0,ACTIF,ETUDIANT,RISQUE
87,4406.383820854744,4,7,2,4,3,4,4,0,0,INACTIF,OUVRIER,FIDELISE
42,3980.986677187103,5,9,4,1,3,1,1,2,2,ACTIF,ETUDIANT,NOUVEAU
172,4057.630886297089,5,6,2,4,7,4,4,0,0,INACTIF,CADRE,NOUVEAU
14,2065.8761031159024,6,4,4,1,1,2,0,2,2,ACTIF,CADRE,FIDELISE
78,5564.66046559115,7,2,2,0,6,0,4,2,1,ACTIF,OUVRIER,NOUVEAU
2,1000.0,6,1,4,4,7,3,1,1,1,INACTIF,ETUDIANT,RISQUE
119,6682.831018572771,4,7,1,0,3,2,0,2,2,INACTIF,ETUDIANT,FIDELISE
37,5643.7618714377495,10,1,0,0,1,0,2,0,2,INACTIF,ETUDIANT,NOUVEAU
69,6442.87973298968,7,7,2,1,2,2,0,1,0,ACTIF,OUVRIER,NOUVEAU
166,7614.03256589627,5,4,3,4,1,1,3,0,0,ACTIF,ETUDIANT,RISQUE
237,5897.589176677707,2,8,0,2,0,4,2,2,1,ACTIF,CADRE,FIDELISE
41,8763.143475309513,5,3,4,0,0,2,2,1,1,INACTIF,ETUDIANT,RISQUE
62,6743.89162190442,4,7,0,0,7,0,0,1,1,ACTIF,CADRE,NOUVEAU
60,3985.7463063678997,3,6,3,0,5,4,3,1,1,ACTIF,ETUDIANT,FIDELISE
125,5024.5779157082425,2,7,3,1,1,1,2,0,3,ACTIF,OUVRIER,RISQUE
111,1000.0,2,4,4,1,3,1,4,1,0,ACTIF,OUVRIER,RISQUE
14,3695.6191190556683,6,1,2,0,4,3,3,1,0,INACTIF,ETUDIANT,FIDELISE
231,4738.007188133219,12,6,2,1,6,4,3,0,3,ACTIF,ETUDIANT,NOUVEAU
217,6592.547219115331,7,2,1,1,6,1,0,0,1,INACTIF,CADRE,FIDELISE
84,3999.2779429163784,1,9,3,1,4,2,0,0,0,ACTIF,OUVRIER,RISQUE
130,3007.471972131139,8,9,1,3,7,1,0,2,0,ACTIF,ETUDIANT,RISQUE
231,1724.9361939837481,4,9,3,4,7,1,3,0,2,ACTIF,OUVRIER,FIDELISE
70,4307.164962813364,3,9,1,1,2,1,1,0,3,INACTIF,OUVRIER,FIDELISE
145,9401.70360473586,10,1,2,3,2,3,0,1,2,ACTIF,ETUDIANT,FIDELISE
123,6042.214069794066,2,2,3,3,4,0,1,2,3,INACTIF,ETUDIANT,FIDELISE
89,7379.158824710358,7,3,2,1,4,1,2,1,3,ACTIF,ETUDIANT,RISQUE
28,3699.891534671501,3,9,0,3,1,0,4,0,3,INACTIF,ETUDIANT,FIDELISE
66,2353.100479795563,5,6,2,2,4,4,4,0,1,ACTIF,CADRE,FIDELISE
163,3057.845071823865,5,9,3,3,0,0,1,1,3,INACTIF,ETUDIANT,RISQUE
229,5305.737781684726,9,0,0,4,2,4,3,2,1,INACTIF,CADRE,RISQUE
5,1511.7423130414868,2,5,1,3,6,3,4,2,3,ACTIF,ETUDIANT,RISQUE
193,3486.8191671804584,7,5,4,1,5,4,1,1,1,ACTIF,OUVRIER,FIDELISE
168,4327.278628057413,5,7,3,0,6,4,0,0,1,INACTIF,ETUDIANT,FIDELISE
204,2858.1493878733977,6,1,4,2,2,2,1,2,1,ACTIF,CADRE,NOUVEAU
184,1252.633965350341,4,1,4,3,6,3,2,2,0,ACTIF,ETUDIANT,FIDELISE
164,6079.3073964195155,5,0,0,2,0,1,1,1,2,ACTIF,ETUDIANT,NOUVEAU
45,5591.74288976913,6,2,1,4,2,3,0,2,2,INACTIF,OUVRIER,FIDELISE
151,7058.059735260259,10,6,2,3,7,2,1,0,2,INACTIF,OUVRIER,RISQUE
47,3279.148501495115,7,7,0,3,4,4,0,1,0,ACTIF,CADRE,NOUVEAU
31,7019.845486094942,2,6,1,2,2,3,0,2,0,ACTIF,ETUDIANT,NOUVEAU
139,8558.608388973771,7,8,2,3,0,2,2,0,0,INACTIF,ETUDIANT,RISQUE
10,6024.42946447371,5,7,2,3,2,1,2,0,3,ACTIF,OUVRIER,NOUVEAU
195,4280.12741110668,9,7,1,0,5,4,4,1,3,ACTIF,CADRE,FIDELISE
118,5790.161299018488,4,1,2,2,5,3,0,1,3,INACTIF,ETUDIANT,NOUVEAU
14,4184.425221408846,7,0,3,1,5,3,0,0,3,ACTIF,CADRE,RISQUE
80,3851.432884642497,3,5,3,1,6,4,0,0,3,INACTIF,CADRE,FIDELISE
202,6866.5207790066515,7,6,0,4,5,3,4,2,2,ACTIF,CADRE,NOUVEAU
93,5221.899360425603,6,5,2,0,4,4,3,2,2,INACTIF,OUVRIER,FIDELISE
10,7910.191306900058,3,6,2,2,5,2,2,2,2,INACTIF,OUVRIER,NOUVEAU
76,4615.15402151286,5,7,1,2,5,4,2,2,2,ACTIF,ETUDIANT,RISQUE
94,4817.650838659978,4,1,3,0,1,1,0,2,2,INACTIF,CADRE,NOUVEAU
105,4366.978009537056,7,0,4,0,5,4,4,1,0,ACTIF,CADRE,RISQUE
1,3259.6331226255897,6,9,0,4,4,3,0,2,0,INACTIF,CADRE,FIDELISE
133,7128.8497972331825,3,7,3,1,7,4,2,2,3,INACTIF,ETUDIANT,FIDELISE
20,9871.42332922831,3,7,1,2,5,4,4,2,2,ACTIF,ETUDIANT,FIDELISE
8,4735.5455228676965,2,7,0,0,2,4,1,0,3,ACTIF,CADRE,NOUVEAU
171,4139.008112649988,6,9,4,2,7,1,2,2,0,INACTIF,CADRE,RISQUE
204,4009.353032585819,5,6,0,1,5,1,1,1,3,ACTIF,CADRE,NOUVEAU
1,4140.53354479924,6,1,3,2,3,3,3,0,2,INACTIF,ETUDIANT,RISQUE
57,8799.567372481604,5,3,4,2,2,3,1,0,2,INACTIF,CADRE,RISQUE
64,4063.038960480217,6,8,1,0,6,4,4,2,2,INACTIF,CADRE,FIDELISE
118,4329.46639822092,3,7,0,0,5,0,1,0,0,ACTIF,OUVRIER,RISQUE
212,3019.2914956980558,5,3,3,0,5,2,3,2,3,INACTIF,CADRE,NOUVEAU
28,6087.297547726141,8,7,1,1,2,4,2,2,1,ACTIF,OUVRIER,FIDELISE
121,5365.540875698027,6,9,4,3,0,2,3,2,1,INACTIF,CADRE,RISQUE
107,3225.6424483948795,4,5,0,1,3,1,4,1,1,INACTIF,OUVRIER,NOUVEAU
165,3714.340805363841,4,8,2,0,0,3,1,0,1,ACTIF,OUVRIER,NOUVEAU
175,8565.866741071115,2,0,3,4,5,0,1,0,1,ACTIF,ETUDIANT,FIDELISE
229,5565.4155125375355,6,5,3,2,0,3,4,0,0,ACTIF,CADRE,RISQUE
204,5703.370790894595,10,3,2,2,4,1,0,0,2,INACTIF,CADRE,RISQUE
165,5711.307650052123,5,2,1,2,7,4,4,0,1,INACTIF,CADRE,FIDELISE
49,8289.250776422352,3,4,3,2,1,1,4,2,1,ACTIF,OUVRIER,FIDELISE
120,3409.571275358579,7,9,1,4,7,0,3,2,1,ACTIF,ETUDIANT,FIDELISE
44,4707.2089596470905,6,7,4,0,2,4,3,2,3,ACTIF,OUVRIER,FIDELISE
56,5162.069586674978,5,9,2,3,7,4,4,1,2,INACTIF,OUVRIER,NOUVEAU
156,2057.6483494205513,6,5,1,2,3,0,2,1,1,INACTIF,OUVRIER,FIDELISE
111,3667.7169668373135,1,0,4,3,2,3,1,1,0,INACTIF,CADRE,RISQUE
207,7593.349654561875,5,5,0,1,0,4,4,1,2,ACTIF,OUVRIER,RISQUE
134,7020.426992660235,4,6,3,1,7,3,0,0,2,INACTIF,OUVRIER,RISQUE
108,7374.133750204062,9,5,2,2,6,2,1,1,2,ACTIF,ETUDIANT,NOUVEAU
189,4321.819554937198,9,2,0,0,1,0,2,0,3,ACTIF,CADRE,RISQUE
148,4568.609519762327,6,8,0,4,0,2,4,0,2,ACTIF,ETUDIANT,NOUVEAU
114,1923.8690099239343,9,9,0,2,2,4,2,0,1,INACTIF,CADRE,RISQUE
78,7363.869084632619,7,9,1,1,4,0,1,2,1,INACTIF,ETUDIANT,FIDELISE
130,7693.304537532193,2,3,3,1,2,4,0,2,3,INACTIF,CADRE,NOUVEAU
201,7667.841933071217,3,4,2,3,7,0,1,0,0,ACTIF,CADRE,NOUVEAU
37,8708.18250695448,4,4,3,4,0,3,1,1,3,INACTIF,OUVRIER,NOUVEAU
20,6344.217186979811,5,2,3,2,3,1,4,0,3,INACTIF,ETUDIANT,RISQUE
26,8613.763673093385,8,1,3,0,6,1,1,2,1,ACTIF,CADRE,FIDELISE
29,5099.050781684244,4,7,4,3,3,0,4,1,2,ACTIF,OUVRIER,RISQUE
1,1965.9792699888994,4,6,4,4,3,2,4,2,3,ACTIF,ETUDIANT,NOUVEAU
119,7221.449354480235,4,4,4,3,6,0,2,1,0,INACTIF,CADRE,FIDELISE
35,1892.221747982609,3,0,4,0,3,3,0,2,1,ACTIF,CADRE,NOUVEAU
198,5840.404098986731,2,9,3,1,7,2,4,0,2,ACTIF,CADRE,NOUVEAU
229,7410.647604248511,5,0,3,2,3,0,3,2,0,INACTIF,OUVRIER,RISQUE
59,6148.517592070394,9,7,2,2,5,0,2,1,3,ACTIF,ETUDIANT,RISQUE
69,10056.48614116455,6,3,2,0,1,4,4,2,0,ACTIF,CADRE,FIDELISE
161,1568.1420117060443,3,3,2,2,1,3,4,1,3,INACTIF,CADRE,RISQUE
179,5334.278654928169,4,8,2,2,4,3,2,2,3,ACTIF,ETUDIANT,RISQUE
206,5534.910930505312,3,1,2,3,7,1,1,2,3,INACTIF,ETUDIANT,RISQUE
12,2811.794367635173,4,4,4,0,7,4,4,0,3,ACTIF,ETUDIANT,NOUVEAU
234,3192.5344185514286,3,5,3,3,3,2,0,1,3,INACTIF,ETUDIANT,NOUVEAU
20,3809.7427783468,5,5,2,2,0,1,4,1,1,ACTIF,CADRE,RISQUE
181,3300.7054119014756,6,9,1,4,0,3,2,0,3,ACTIF,OUVRIER,NOUVEAU
216,5284.010699672264,8,2,2,4,2,0,3,2,2,INACTIF,ETUDIANT,RISQUE
43,4294.0701996956805,2,9,2,3,3,4,2,1,3,INACTIF,OUVRIER,FIDELISE
126,6135.81676819135,6,5,3,1,6,3,2,1,1,INACTIF,OUVRIER,RISQUE
